"No.","Time","Source","Destination","Protocol","Length","Info"
"620","5.431368","192.168.43.45","192.168.43.42","UDP","46","2399  >  2390 Len=4"
"621","5.435520","192.168.43.42","192.168.43.45","UDP","51","2390  >  2399 Len=9"
"622","5.435709","192.168.43.45","192.168.43.42","UDP","46","2399  >  2390 Len=4"
"623","5.440059","192.168.43.42","192.168.43.45","UDP","51","2390  >  2399 Len=9"
"624","5.440247","192.168.43.45","192.168.43.42","UDP","46","2399  >  2390 Len=4"
"625","5.441543","192.168.43.42","192.168.43.45","UDP","67","2390  >  2399 Len=25"
"626","5.441933","192.168.43.42","192.168.43.45","UDP","72","2390  >  2399 Len=30"
"627","5.444348","192.168.43.42","192.168.43.45","UDP","51","2390  >  2399 Len=9"
"628","5.448511","192.168.43.45","192.168.43.42","UDP","46","2399  >  2390 Len=4"
"629","5.452950","192.168.43.42","192.168.43.45","UDP","51","2390  >  2399 Len=9"
"630","5.453160","192.168.43.45","192.168.43.42","UDP","46","2399  >  2390 Len=4"
"631","5.457351","192.168.43.42","192.168.43.45","UDP","51","2390  >  2399 Len=9"
"632","5.457547","192.168.43.45","192.168.43.42","UDP","46","2399  >  2390 Len=4"
"633","5.461753","192.168.43.42","192.168.43.45","UDP","51","2390  >  2399 Len=9"
"634","5.461952","192.168.43.45","192.168.43.42","UDP","46","2399  >  2390 Len=4"
"635","5.466238","192.168.43.42","192.168.43.45","UDP","51","2390  >  2399 Len=9"
"636","5.466456","192.168.43.45","192.168.43.42","UDP","46","2399  >  2390 Len=4"
"637","5.470560","192.168.43.42","192.168.43.45","UDP","51","2390  >  2399 Len=9"
"638","5.470835","192.168.43.45","192.168.43.42","UDP","46","2399  >  2390 Len=4"
"639","5.474967","192.168.43.42","192.168.43.45","UDP","51","2390  >  2399 Len=9"
"640","5.475158","192.168.43.45","192.168.43.42","UDP","46","2399  >  2390 Len=4"
"641","5.479446","192.168.43.42","192.168.43.45","UDP","48","2390  >  2399 Len=6"
"642","5.479650","192.168.43.45","192.168.43.42","UDP","46","2399  >  2390 Len=4"
"643","5.480933","192.168.43.42","192.168.43.45","UDP","72","2390  >  2399 Len=30"
"644","5.485398","192.168.43.42","192.168.43.45","UDP","51","2390  >  2399 Len=9"
"645","5.487851","192.168.43.45","192.168.43.42","UDP","46","2399  >  2390 Len=4"
"646","5.493888","192.168.43.42","192.168.43.45","UDP","51","2390  >  2399 Len=9"
"647","5.494146","192.168.43.45","192.168.43.42","UDP","46","2399  >  2390 Len=4"
"648","5.498572","192.168.43.42","192.168.43.45","UDP","51","2390  >  2399 Len=9"
"649","5.498781","192.168.43.45","192.168.43.42","UDP","46","2399  >  2390 Len=4"
"650","5.502983","192.168.43.42","192.168.43.45","UDP","51","2390  >  2399 Len=9"
"651","5.503211","192.168.43.45","192.168.43.42","UDP","46","2399  >  2390 Len=4"
"652","5.509137","192.168.43.42","192.168.43.45","UDP","51","2390  >  2399 Len=9"
"653","5.509379","192.168.43.45","192.168.43.42","UDP","46","2399  >  2390 Len=4"
"654","5.513787","192.168.43.42","192.168.43.45","UDP","51","2390  >  2399 Len=9"
"655","5.513999","192.168.43.45","192.168.43.42","UDP","46","2399  >  2390 Len=4"
"656","5.519569","192.168.43.42","192.168.43.45","UDP","51","2390  >  2399 Len=9"
"657","5.519770","192.168.43.45","192.168.43.42","UDP","46","2399  >  2390 Len=4"
"658","5.521081","192.168.43.42","192.168.43.45","UDP","72","2390  >  2399 Len=30"
"659","5.524120","192.168.43.42","192.168.43.45","UDP","51","2390  >  2399 Len=9"
"660","5.528833","192.168.43.45","192.168.43.42","UDP","46","2399  >  2390 Len=4"
"661","5.533197","192.168.43.42","192.168.43.45","UDP","51","2390  >  2399 Len=9"
"662","5.533439","192.168.43.45","192.168.43.42","UDP","46","2399  >  2390 Len=4"
"663","5.537755","192.168.43.42","192.168.43.45","UDP","51","2390  >  2399 Len=9"
"664","5.538046","192.168.43.45","192.168.43.42","UDP","46","2399  >  2390 Len=4"
"665","5.541218","192.168.43.42","192.168.43.45","UDP","67","2390  >  2399 Len=25"
"666","5.541220","192.168.43.42","192.168.43.45","UDP","51","2390  >  2399 Len=9"
"667","5.541510","192.168.43.45","192.168.43.42","UDP","46","2399  >  2390 Len=4"
"668","5.545920","192.168.43.42","192.168.43.45","UDP","51","2390  >  2399 Len=9"
"669","5.546130","192.168.43.45","192.168.43.42","UDP","46","2399  >  2390 Len=4"
"670","5.553241","192.168.43.42","192.168.43.45","UDP","51","2390  >  2399 Len=9"
"671","5.553470","192.168.43.45","192.168.43.42","UDP","46","2399  >  2390 Len=4"
"672","5.560796","192.168.43.42","192.168.43.45","UDP","72","2390  >  2399 Len=30"
"673","5.568321","192.168.43.42","192.168.43.45","UDP","51","2390  >  2399 Len=9"
"674","5.568468","192.168.43.45","192.168.43.42","UDP","46","2399  >  2390 Len=4"
"675","5.581984","192.168.43.42","192.168.43.45","UDP","51","2390  >  2399 Len=9"
"676","5.582231","192.168.43.45","192.168.43.42","UDP","46","2399  >  2390 Len=4"
"677","5.587649","192.168.43.42","192.168.43.45","UDP","51","2390  >  2399 Len=9"
"678","5.587915","192.168.43.45","192.168.43.42","UDP","46","2399  >  2390 Len=4"
"679","5.592186","192.168.43.42","192.168.43.45","UDP","51","2390  >  2399 Len=9"
"680","5.592440","192.168.43.45","192.168.43.42","UDP","46","2399  >  2390 Len=4"
"681","5.598051","192.168.43.42","192.168.43.45","UDP","51","2390  >  2399 Len=9"
"682","5.598321","192.168.43.45","192.168.43.42","UDP","46","2399  >  2390 Len=4"
"683","5.600142","192.168.43.42","192.168.43.45","UDP","72","2390  >  2399 Len=30"
"684","5.602559","192.168.43.42","192.168.43.45","UDP","51","2390  >  2399 Len=9"
"685","5.606698","192.168.43.45","192.168.43.42","UDP","46","2399  >  2390 Len=4"
"686","5.610900","192.168.43.42","192.168.43.45","UDP","48","2390  >  2399 Len=6"
"687","5.611135","192.168.43.45","192.168.43.42","UDP","46","2399  >  2390 Len=4"
"688","5.615447","192.168.43.42","192.168.43.45","UDP","51","2390  >  2399 Len=9"
"689","5.615643","192.168.43.45","192.168.43.42","UDP","46","2399  >  2390 Len=4"
"690","5.621836","192.168.43.42","192.168.43.45","UDP","51","2390  >  2399 Len=9"
"691","5.622097","192.168.43.45","192.168.43.42","UDP","46","2399  >  2390 Len=4"
"692","5.626140","192.168.43.42","192.168.43.45","UDP","51","2390  >  2399 Len=9"
"693","5.626348","192.168.43.45","192.168.43.42","UDP","46","2399  >  2390 Len=4"
"694","5.630575","192.168.43.42","192.168.43.45","UDP","51","2390  >  2399 Len=9"
"695","5.630768","192.168.43.45","192.168.43.42","UDP","46","2399  >  2390 Len=4"
"696","5.634970","192.168.43.42","192.168.43.45","UDP","51","2390  >  2399 Len=9"
"697","5.635177","192.168.43.45","192.168.43.42","UDP","46","2399  >  2390 Len=4"
"698","5.639600","192.168.43.42","192.168.43.45","UDP","51","2390  >  2399 Len=9"
"699","5.639602","192.168.43.42","192.168.43.45","UDP","67","2390  >  2399 Len=25"
"700","5.639816","192.168.43.45","192.168.43.42","UDP","46","2399  >  2390 Len=4"
"701","5.642829","192.168.43.42","192.168.43.45","UDP","72","2390  >  2399 Len=30"
"702","5.644267","192.168.43.42","192.168.43.45","UDP","51","2390  >  2399 Len=9"
"703","5.648888","192.168.43.45","192.168.43.42","UDP","46","2399  >  2390 Len=4"
"704","5.653039","192.168.43.42","192.168.43.45","UDP","51","2390  >  2399 Len=9"
"705","5.653240","192.168.43.45","192.168.43.42","UDP","46","2399  >  2390 Len=4"
"706","5.657495","192.168.43.42","192.168.43.45","UDP","51","2390  >  2399 Len=9"
"707","5.657684","192.168.43.45","192.168.43.42","UDP","46","2399  >  2390 Len=4"
"708","5.663932","192.168.43.42","192.168.43.45","UDP","51","2390  >  2399 Len=9"
"709","5.664233","192.168.43.45","192.168.43.42","UDP","46","2399  >  2390 Len=4"
"710","5.668663","192.168.43.42","192.168.43.45","UDP","51","2390  >  2399 Len=9"
"711","5.668977","192.168.43.45","192.168.43.42","UDP","46","2399  >  2390 Len=4"
"712","5.673200","192.168.43.42","192.168.43.45","UDP","51","2390  >  2399 Len=9"
"713","5.673407","192.168.43.45","192.168.43.42","UDP","46","2399  >  2390 Len=4"
"714","5.677742","192.168.43.42","192.168.43.45","UDP","51","2390  >  2399 Len=9"
"715","5.677940","192.168.43.45","192.168.43.42","UDP","46","2399  >  2390 Len=4"
"716","5.682666","192.168.43.42","192.168.43.45","UDP","72","2390  >  2399 Len=30"
"717","5.682668","192.168.43.42","192.168.43.45","UDP","51","2390  >  2399 Len=9"
"718","5.688579","192.168.43.45","192.168.43.42","UDP","46","2399  >  2390 Len=4"
"719","5.692871","192.168.43.42","192.168.43.45","UDP","51","2390  >  2399 Len=9"
"720","5.693136","192.168.43.45","192.168.43.42","UDP","46","2399  >  2390 Len=4"
"721","5.698645","192.168.43.42","192.168.43.45","UDP","49","2390  >  2399 Len=7"
"722","5.698882","192.168.43.45","192.168.43.42","UDP","46","2399  >  2390 Len=4"
"723","5.703129","192.168.43.42","192.168.43.45","UDP","49","2390  >  2399 Len=7"
"724","5.703430","192.168.43.45","192.168.43.42","UDP","46","2399  >  2390 Len=4"
"725","5.707959","192.168.43.42","192.168.43.45","UDP","51","2390  >  2399 Len=9"
"726","5.708160","192.168.43.45","192.168.43.42","UDP","46","2399  >  2390 Len=4"
"727","5.712483","192.168.43.42","192.168.43.45","UDP","51","2390  >  2399 Len=9"
"728","5.712689","192.168.43.45","192.168.43.42","UDP","46","2399  >  2390 Len=4"
"729","5.716687","192.168.43.42","192.168.43.45","UDP","51","2390  >  2399 Len=9"
"730","5.716897","192.168.43.45","192.168.43.42","UDP","46","2399  >  2390 Len=4"
"731","5.722601","192.168.43.42","192.168.43.45","UDP","51","2390  >  2399 Len=9"
"732","5.722603","192.168.43.42","192.168.43.45","UDP","72","2390  >  2399 Len=30"
"733","5.722807","192.168.43.45","192.168.43.42","UDP","46","2399  >  2390 Len=4"
"734","5.726939","192.168.43.42","192.168.43.45","UDP","51","2390  >  2399 Len=9"
"735","5.728799","192.168.43.45","192.168.43.42","UDP","46","2399  >  2390 Len=4"
"736","5.731088","192.168.43.45","8.8.8.8","DNS","76","Standard query 0x99b4 A alive.github.com"
"737","5.731132","192.168.43.45","8.8.8.8","DNS","76","Standard query 0x36de HTTPS alive.github.com"
"738","5.732314","192.168.43.42","192.168.43.45","UDP","51","2390  >  2399 Len=9"
"739","5.732565","192.168.43.45","192.168.43.42","UDP","46","2399  >  2390 Len=4"
"740","5.737166","192.168.43.42","192.168.43.45","UDP","51","2390  >  2399 Len=9"
"741","5.737470","192.168.43.45","192.168.43.42","UDP","46","2399  >  2390 Len=4"
"742","5.740293","fe80::430:851c:c2e8:86ea","ff02::1:ff4f:16c0","ICMPv6","86","Neighbor Solicitation for fe80::14d9:f9b1:584f:16c0 from aa:21:b1:aa:5f:64"
"743","5.740882","fe80::430:851c:c2e8:86ea","ff02::1:ffff:d72e","ICMPv6","86","Neighbor Solicitation for fe80::1cf0:ff3d:b6ff:d72e from aa:21:b1:aa:5f:64"
"744","5.741119","192.168.43.45","192.168.29.15","UDP","46","3722  >  3722 Len=4"
"745","5.741179","192.168.43.45","192.168.29.15","UDP","46","3722  >  3722 Len=4"
"746","5.741373","192.168.43.42","192.168.43.45","UDP","67","2390  >  2399 Len=25"
"747","5.741374","192.168.43.42","192.168.43.45","UDP","51","2390  >  2399 Len=9"
"748","5.741631","192.168.43.45","192.168.43.42","UDP","46","2399  >  2390 Len=4"
"749","5.746877","192.168.43.42","192.168.43.45","UDP","51","2390  >  2399 Len=9"
"750","5.747127","192.168.43.45","192.168.43.42","UDP","46","2399  >  2390 Len=4"
"751","5.751866","192.168.43.42","192.168.43.45","UDP","51","2390  >  2399 Len=9"
"752","5.752094","192.168.43.45","192.168.43.42","UDP","46","2399  >  2390 Len=4"
"753","5.756484","192.168.43.42","192.168.43.45","UDP","51","2390  >  2399 Len=9"
"754","5.756773","192.168.43.45","192.168.43.42","UDP","46","2399  >  2390 Len=4"
"755","5.761287","192.168.43.42","192.168.43.45","UDP","51","2390  >  2399 Len=9"
"756","5.761523","192.168.43.45","192.168.43.42","UDP","46","2399  >  2390 Len=4"
"757","5.763074","192.168.43.42","192.168.43.45","UDP","72","2390  >  2399 Len=30"
"758","5.768068","192.168.43.42","192.168.43.45","UDP","51","2390  >  2399 Len=9"
"759","5.770243","192.168.43.45","192.168.43.42","UDP","46","2399  >  2390 Len=4"
"760","5.774631","192.168.43.42","192.168.43.45","UDP","51","2390  >  2399 Len=9"
"761","5.774911","192.168.43.45","192.168.43.42","UDP","46","2399  >  2390 Len=4"
"762","5.781312","192.168.43.42","192.168.43.45","UDP","51","2390  >  2399 Len=9"
"763","5.781509","192.168.43.45","192.168.43.42","UDP","46","2399  >  2390 Len=4"
"764","5.787078","192.168.43.42","192.168.43.45","UDP","51","2390  >  2399 Len=9"
"765","5.787385","192.168.43.45","192.168.43.42","UDP","46","2399  >  2390 Len=4"
"766","5.792705","192.168.43.42","192.168.43.45","UDP","51","2390  >  2399 Len=9"
"767","5.792908","192.168.43.45","192.168.43.42","UDP","46","2399  >  2390 Len=4"
"768","5.797196","192.168.43.42","192.168.43.45","UDP","51","2390  >  2399 Len=9"
"769","5.797391","192.168.43.45","192.168.43.42","UDP","46","2399  >  2390 Len=4"
"770","5.802142","192.168.43.42","192.168.43.45","UDP","72","2390  >  2399 Len=30"
"771","5.802143","192.168.43.42","192.168.43.45","UDP","51","2390  >  2399 Len=9"
"772","5.808220","192.168.43.45","192.168.43.42","UDP","46","2399  >  2390 Len=4"
"773","5.812503","192.168.43.42","192.168.43.45","UDP","51","2390  >  2399 Len=9"
"774","5.812713","192.168.43.45","192.168.43.42","UDP","46","2399  >  2390 Len=4"
"775","5.817072","192.168.43.42","192.168.43.45","UDP","51","2390  >  2399 Len=9"
"776","5.817320","192.168.43.45","192.168.43.42","UDP","46","2399  >  2390 Len=4"
"777","5.821786","192.168.43.42","192.168.43.45","UDP","51","2390  >  2399 Len=9"
"778","5.822070","192.168.43.45","192.168.43.42","UDP","46","2399  >  2390 Len=4"
"779","5.826268","192.168.43.42","192.168.43.45","UDP","51","2390  >  2399 Len=9"
"780","5.826529","192.168.43.45","192.168.43.42","UDP","46","2399  >  2390 Len=4"
"781","5.830798","192.168.43.42","192.168.43.45","UDP","51","2390  >  2399 Len=9"
"782","5.831055","192.168.43.45","192.168.43.42","UDP","46","2399  >  2390 Len=4"
"783","5.835414","192.168.43.42","192.168.43.45","UDP","51","2390  >  2399 Len=9"
"784","5.835421","192.168.43.42","192.168.43.45","UDP","53","2390  >  2399 Len=11"
"785","5.835714","192.168.43.45","192.168.43.42","UDP","46","2399  >  2390 Len=4"
"786","5.840033","192.168.43.42","192.168.43.45","UDP","51","2390  >  2399 Len=9"
"787","5.840327","192.168.43.45","192.168.43.42","UDP","46","2399  >  2390 Len=4"
"788","5.840734","192.168.43.45","31.13.66.51","TCP","78","[TCP Retransmission] 60232  >  80 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=64 TSval=1124880739 TSecr=0 SACK_PERM"
"789","5.841720","192.168.43.42","192.168.43.45","UDP","67","2390  >  2399 Len=25"
"790","5.842209","192.168.43.42","192.168.43.45","UDP","72","2390  >  2399 Len=30"
"791","5.844569","192.168.43.42","192.168.43.45","UDP","51","2390  >  2399 Len=9"
"792","5.849342","192.168.43.45","192.168.43.42","UDP","46","2399  >  2390 Len=4"
"793","5.856343","192.168.43.42","192.168.43.45","UDP","51","2390  >  2399 Len=9"
